interdiscursivo	interdiscursivo	Gender=Masc|Number=Sing
interdiscursivos	interdiscursivo	Gender=Masc|Number=Plur
interdita	interdito	Gender=Fem|Number=Sing|VerbForm=Part
interditada	interditado	Gender=Fem|Number=Sing|VerbForm=Part
interditadas	interditado	Gender=Fem|Number=Plur|VerbForm=Part
interditado	interditado	Gender=Masc|Number=Sing|VerbForm=Part
interditados	interditado	Gender=Masc|Number=Plur|VerbForm=Part
interditas	interdito	Gender=Fem|Number=Plur|VerbForm=Part
interdito	interdito	Gender=Masc|Number=Sing|VerbForm=Part
interditos	interdito	Gender=Masc|Number=Plur|VerbForm=Part
interescolar	interescolar	Number=Sing
interescolares	interescolar	Number=Plur
interespacejada	interespacejado	Gender=Fem|Number=Sing|VerbForm=Part
interespacejadas	interespacejado	Gender=Fem|Number=Plur|VerbForm=Part
interespacejado	interespacejado	Gender=Masc|Number=Sing|VerbForm=Part
interespacejados	interespacejado	Gender=Masc|Number=Plur|VerbForm=Part
interespecífica	interespecífico	Gender=Fem|Number=Sing
interespecíficas	interespecífico	Gender=Fem|Number=Plur
interespecífico	interespecífico	Gender=Masc|Number=Sing
interespecíficos	interespecífico	Gender=Masc|Number=Plur
interessada	interessado	Gender=Fem|Number=Sing|VerbForm=Part
interessadas	interessado	Gender=Fem|Number=Plur|VerbForm=Part
interessado	interessado	Gender=Masc|Number=Sing|VerbForm=Part
interessados	interessado	Gender=Masc|Number=Plur|VerbForm=Part
interessadíssima	interessadíssimo	Gender=Fem|Number=Sing
interessadíssimas	interessadíssimo	Gender=Fem|Number=Plur
interessadíssimo	interessadíssimo	Gender=Masc|Number=Sing
interessadíssimos	interessadíssimo	Gender=Masc|Number=Plur
interessante	interessante	Number=Sing
interessantes	interessante	Number=Plur
interessantíssima	interessantíssimo	Gender=Fem|Number=Sing
interessantíssimas	interessantíssimo	Gender=Fem|Number=Plur
interessantíssimo	interessantíssimo	Gender=Masc|Number=Sing
interessantíssimos	interessantíssimo	Gender=Masc|Number=Plur
interesseira	interesseiro	Gender=Fem|Number=Sing
interesseiras	interesseiro	Gender=Fem|Number=Plur
interesseiro	interesseiro	Gender=Masc|Number=Sing
interesseiros	interesseiro	Gender=Masc|Number=Plur
interestaduais	interestadual	Number=Plur
interestadual	interestadual	Number=Sing
interestelar	interestelar	Number=Sing
interestelares	interestelar	Number=Plur
interestudantil	interestudantil	Number=Sing
interestudantis	interestudantil	Number=Plur
interfaciais	interfacial	Number=Plur
interfacial	interfacial	Number=Sing
interferente	interferente	Number=Sing
interferentes	interferente	Number=Plur
interferida	interferido	Gender=Fem|Number=Sing|VerbForm=Part
interferidas	interferido	Gender=Fem|Number=Plur|VerbForm=Part
interferido	interferido	Gender=Masc|Number=Sing|VerbForm=Part
interferidos	interferido	Gender=Masc|Number=Plur|VerbForm=Part
interferométrica	interferométrico	Gender=Fem|Number=Sing
interferométricas	interferométrico	Gender=Fem|Number=Plur
interferométrico	interferométrico	Gender=Masc|Number=Sing
interferométricos	interferométrico	Gender=Masc|Number=Plur
interfibrilar	interfibrilar	Number=Sing
interfibrilares	interfibrilar	Number=Plur
interfinanceira	interfinanceiro	Gender=Fem|Number=Sing
interfinanceiras	interfinanceiro	Gender=Fem|Number=Plur
interfinanceiro	interfinanceiro	Gender=Masc|Number=Sing
interfinanceiros	interfinanceiro	Gender=Masc|Number=Plur
interfixa	interfixo	Gender=Fem|Number=Sing
interfixas	interfixo	Gender=Fem|Number=Plur
interfixo	interfixo	Gender=Masc|Number=Sing
interfixos	interfixo	Gender=Masc|Number=Plur
interfoliada	interfoliado	Gender=Fem|Number=Sing|VerbForm=Part
interfoliadas	interfoliado	Gender=Fem|Number=Plur|VerbForm=Part
interfoliado	interfoliado	Gender=Masc|Number=Sing|VerbForm=Part
interfoliados	interfoliado	Gender=Masc|Number=Plur|VerbForm=Part
interfrástica	interfrástico	Gender=Fem|Number=Sing
interfrásticas	interfrástico	Gender=Fem|Number=Plur
interfrástico	interfrástico	Gender=Masc|Number=Sing
interfrásticos	interfrástico	Gender=Masc|Number=Plur
interfásica	interfásico	Gender=Fem|Number=Sing
interfásicas	interfásico	Gender=Fem|Number=Plur
interfásico	interfásico	Gender=Masc|Number=Sing
interfásicos	interfásico	Gender=Masc|Number=Plur
intergaláctica	intergaláctico	Gender=Fem|Number=Sing
intergalácticas	intergaláctico	Gender=Fem|Number=Plur
intergaláctico	intergaláctico	Gender=Masc|Number=Sing
intergalácticos	intergaláctico	Gender=Masc|Number=Plur
interganglionar	interganglionar	Number=Sing
interganglionares	interganglionar	Number=Plur
intergiversáveis	intergiversável	Number=Plur
intergiversável	intergiversável	Number=Sing
intergovernamentais	intergovernamental	Number=Plur
intergovernamental	intergovernamental	Number=Sing
interina	interino	Gender=Fem|Number=Sing
interinada	interinado	Gender=Fem|Number=Sing|VerbForm=Part
interinadas	interinado	Gender=Fem|Number=Plur|VerbForm=Part
interinado	interinado	Gender=Masc|Number=Sing|VerbForm=Part
interinados	interinado	Gender=Masc|Number=Plur|VerbForm=Part
interinas	interino	Gender=Fem|Number=Plur
interino	interino	Gender=Masc|Number=Sing
interinos	interino	Gender=Masc|Number=Plur
interinstitucionais	interinstitucional	Number=Plur
interinstitucional	interinstitucional	Number=Sing
interior	interior	Number=Sing
interiorana	interiorano	Gender=Fem|Number=Sing
interioranas	interiorano	Gender=Fem|Number=Plur
interiorano	interiorano	Gender=Masc|Number=Sing
interioranos	interiorano	Gender=Masc|Number=Plur
interiores	interior	Number=Plur
interiorizada	interiorizado	Gender=Fem|Number=Sing|VerbForm=Part
interiorizadas	interiorizado	Gender=Fem|Number=Plur|VerbForm=Part
interiorizado	interiorizado	Gender=Masc|Number=Sing|VerbForm=Part
interiorizados	interiorizado	Gender=Masc|Number=Plur|VerbForm=Part
interjacente	interjacente	Number=Sing
interjacentes	interjacente	Number=Plur
interjecionada	interjecionado	Gender=Fem|Number=Sing|VerbForm=Part
interjecionadas	interjecionado	Gender=Fem|Number=Plur|VerbForm=Part
interjecionado	interjecionado	Gender=Masc|Number=Sing|VerbForm=Part
interjecionados	interjecionado	Gender=Masc|Number=Plur|VerbForm=Part
interjeicionada	interjeicionado	Gender=Fem|Number=Sing|VerbForm=Part
interjeicionadas	interjeicionado	Gender=Fem|Number=Plur|VerbForm=Part
interjeicionado	interjeicionado	Gender=Masc|Number=Sing|VerbForm=Part
interjeicionados	interjeicionado	Gender=Masc|Number=Plur|VerbForm=Part
interjetiva	interjetivo	Gender=Fem|Number=Sing
interjetivas	interjetivo	Gender=Fem|Number=Plur
interjetivo	interjetivo	Gender=Masc|Number=Sing
interjetivos	interjetivo	Gender=Masc|Number=Plur
interlaçada	interlaçado	Gender=Fem|Number=Sing|VerbForm=Part
interlaçadas	interlaçado	Gender=Fem|Number=Plur|VerbForm=Part
interlaçado	interlaçado	Gender=Masc|Number=Sing|VerbForm=Part
interlaçados	interlaçado	Gender=Masc|Number=Plur|VerbForm=Part
interligada	interligado	Gender=Fem|Number=Sing|VerbForm=Part
interligadas	interligado	Gender=Fem|Number=Plur|VerbForm=Part
interligado	interligado	Gender=Masc|Number=Sing|VerbForm=Part
interligados	interligado	Gender=Masc|Number=Plur|VerbForm=Part
interlinear	interlinear	Number=Sing
interlineares	interlinear	Number=Plur
interlocutória	interlocutório	Gender=Fem|Number=Sing
interlocutórias	interlocutório	Gender=Fem|Number=Plur
interlocutório	interlocutório	Gender=Masc|Number=Sing
interlocutórios	interlocutório	Gender=Masc|Number=Plur
intermeada	intermeado	Gender=Fem|Number=Sing|VerbForm=Part
intermeadas	intermeado	Gender=Fem|Number=Plur|VerbForm=Part
intermeado	intermeado	Gender=Masc|Number=Sing|VerbForm=Part
intermeados	intermeado	Gender=Masc|Number=Plur|VerbForm=Part
intermediada	intermediado	Gender=Fem|Number=Sing|VerbForm=Part
intermediadas	intermediado	Gender=Fem|Number=Plur|VerbForm=Part
intermediado	intermediado	Gender=Masc|Number=Sing|VerbForm=Part
intermediador	intermediador	Gender=Masc|Number=Sing
intermediadora	intermediador	Gender=Fem|Number=Sing
intermediadoras	intermediador	Gender=Fem|Number=Plur
intermediadores	intermediador	Gender=Masc|Number=Plur
intermediados	intermediado	Gender=Masc|Number=Plur|VerbForm=Part
intermediária	intermediário	Gender=Fem|Number=Sing
intermediárias	intermediário	Gender=Fem|Number=Plur
intermediário	intermediário	Gender=Masc|Number=Sing
intermediários	intermediário	Gender=Masc|Number=Plur
intermenstruais	intermenstrual	Number=Plur
intermenstrual	intermenstrual	Number=Sing
intermetida	intermetido	Gender=Fem|Number=Sing|VerbForm=Part
intermetidas	intermetido	Gender=Fem|Number=Plur|VerbForm=Part
intermetido	intermetido	Gender=Masc|Number=Sing|VerbForm=Part
intermetidos	intermetido	Gender=Masc|Number=Plur|VerbForm=Part
interministeriais	interministerial	Number=Plur
interministerial	interministerial	Number=Sing
intermináveis	interminável	Number=Plur
interminável	interminável	Number=Sing
intermisturada	intermisturado	Gender=Fem|Number=Sing|VerbForm=Part
intermisturadas	intermisturado	Gender=Fem|Number=Plur|VerbForm=Part
intermisturado	intermisturado	Gender=Masc|Number=Sing|VerbForm=Part
intermisturados	intermisturado	Gender=Masc|Number=Plur|VerbForm=Part
intermitente	intermitente	Number=Sing
intermitentes	intermitente	Number=Plur
intermitida	intermitido	Gender=Fem|Number=Sing|VerbForm=Part
intermitidas	intermitido	Gender=Fem|Number=Plur|VerbForm=Part
intermitido	intermitido	Gender=Masc|Number=Sing|VerbForm=Part
intermitidos	intermitido	Gender=Masc|Number=Plur|VerbForm=Part
intermodais	intermodal	Number=Plur
intermodal	intermodal	Number=Sing
intermodulada	intermodulado	Gender=Fem|Number=Sing
intermoduladas	intermodulado	Gender=Fem|Number=Plur
intermodulado	intermodulado	Gender=Masc|Number=Sing
intermodulados	intermodulado	Gender=Masc|Number=Plur
intermolecular	intermolecular	Number=Sing
intermoleculares	intermolecular	Number=Plur
intermostrada	intermostrado	Gender=Fem|Number=Sing|VerbForm=Part
intermostradas	intermostrado	Gender=Fem|Number=Plur|VerbForm=Part
intermostrado	intermostrado	Gender=Masc|Number=Sing|VerbForm=Part
intermostrados	intermostrado	Gender=Masc|Number=Plur|VerbForm=Part
intermundiais	intermundial	Number=Plur
intermundial	intermundial	Number=Sing
intermunicipais	intermunicipal	Number=Plur
intermunicipal	intermunicipal	Number=Sing
intermuscular	intermuscular	Number=Sing
intermusculares	intermuscular	Number=Plur
intermédia	intermédio	Gender=Fem|Number=Sing
intermédias	intermédio	Gender=Fem|Number=Plur
intermédio	intermédio	Gender=Masc|Number=Sing
intermédios	intermédio	Gender=Masc|Number=Plur
intermídia	intermídia	_
interna	interno	Gender=Fem|Number=Sing
internacionais	internacional	Number=Plur
internacional	internacional	Number=Sing
internacionalista	internacionalista	Number=Sing
internacionalistas	internacionalista	Number=Plur
internacionalizada	internacionalizado	Gender=Fem|Number=Sing|VerbForm=Part
internacionalizadas	internacionalizado	Gender=Fem|Number=Plur|VerbForm=Part
internacionalizado	internacionalizado	Gender=Masc|Number=Sing|VerbForm=Part
internacionalizados	internacionalizado	Gender=Masc|Number=Plur|VerbForm=Part
internada	internado	Gender=Fem|Number=Sing|VerbForm=Part
internadas	internado	Gender=Fem|Number=Plur|VerbForm=Part
internado	internado	Gender=Masc|Number=Sing|VerbForm=Part
internados	internado	Gender=Masc|Number=Plur|VerbForm=Part
internas	interno	Gender=Fem|Number=Plur
internista	internista	Number=Sing
internistas	internista	Number=Plur
interno	interno	Gender=Masc|Number=Sing
internos	interno	Gender=Masc|Number=Plur
interpartidária	interpartidário	Gender=Fem|Number=Sing
interpartidárias	interpartidário	Gender=Fem|Number=Plur
interpartidário	interpartidário	Gender=Masc|Number=Sing
interpartidários	interpartidário	Gender=Masc|Number=Plur
interpeciolar	interpeciolar	Number=Sing
interpeciolares	interpeciolar	Number=Plur
interpelada	interpelado	Gender=Fem|Number=Sing|VerbForm=Part
interpeladas	interpelado	Gender=Fem|Number=Plur|VerbForm=Part
interpelado	interpelado	Gender=Masc|Number=Sing|VerbForm=Part
interpelador	interpelador	Gender=Masc|Number=Sing
interpeladora	interpelador	Gender=Fem|Number=Sing
interpeladoras	interpelador	Gender=Fem|Number=Plur
interpeladores	interpelador	Gender=Masc|Number=Plur
interpelados	interpelado	Gender=Masc|Number=Plur|VerbForm=Part
interpelante	interpelante	Number=Sing
interpelantes	interpelante	Number=Plur
interpendida	interpendido	Gender=Fem|Number=Sing|VerbForm=Part
interpendidas	interpendido	Gender=Fem|Number=Plur|VerbForm=Part
interpendido	interpendido	Gender=Masc|Number=Sing|VerbForm=Part
interpendidos	interpendido	Gender=Masc|Number=Plur|VerbForm=Part
interpenetrada	interpenetrado	Gender=Fem|Number=Sing|VerbForm=Part
interpenetradas	interpenetrado	Gender=Fem|Number=Plur|VerbForm=Part
interpenetrado	interpenetrado	Gender=Masc|Number=Sing|VerbForm=Part
interpenetrados	interpenetrado	Gender=Masc|Number=Plur|VerbForm=Part
interpessoais	interpessoal	Number=Plur
interpessoal	interpessoal	Number=Sing
interpicada	interpicado	Gender=Fem|Number=Sing|VerbForm=Part
interpicadas	interpicado	Gender=Fem|Number=Plur|VerbForm=Part
interpicado	interpicado	Gender=Masc|Number=Sing|VerbForm=Part
interpicados	interpicado	Gender=Masc|Number=Plur|VerbForm=Part
interplanetária	interplanetário	Gender=Fem|Number=Sing
interplanetárias	interplanetário	Gender=Fem|Number=Plur
interplanetário	interplanetário	Gender=Masc|Number=Sing
interplanetários	interplanetário	Gender=Masc|Number=Plur
interpolada	interpolado	Gender=Fem|Number=Sing|VerbForm=Part
interpoladas	interpolado	Gender=Fem|Number=Plur|VerbForm=Part
interpolado	interpolado	Gender=Masc|Number=Sing|VerbForm=Part
interpolados	interpolado	Gender=Masc|Number=Plur|VerbForm=Part
interpolar	interpolar	Number=Sing
interpolares	interpolar	Number=Plur
interposta	interposto	Gender=Fem|Number=Sing|VerbForm=Part
interpostas	interposto	Gender=Fem|Number=Plur|VerbForm=Part
interposto	interposto	Gender=Masc|Number=Sing|VerbForm=Part
interpostos	interposto	Gender=Masc|Number=Plur|VerbForm=Part
interpotente	interpotente	Number=Sing
interpotentes	interpotente	Number=Plur
interprendida	interprendido	Gender=Fem|Number=Sing|VerbForm=Part
interprendidas	interprendido	Gender=Fem|Number=Plur|VerbForm=Part
interprendido	interprendido	Gender=Masc|Number=Sing|VerbForm=Part
interprendidos	interprendido	Gender=Masc|Number=Plur|VerbForm=Part
interpresada	interpresado	Gender=Fem|Number=Sing|VerbForm=Part
interpresadas	interpresado	Gender=Fem|Number=Plur|VerbForm=Part
interpresado	interpresado	Gender=Masc|Number=Sing|VerbForm=Part
interpresados	interpresado	Gender=Masc|Number=Plur|VerbForm=Part
interpretada	interpretado	Gender=Fem|Number=Sing|VerbForm=Part
interpretadas	interpretado	Gender=Fem|Number=Plur|VerbForm=Part
interpretado	interpretado	Gender=Masc|Number=Sing|VerbForm=Part
interpretador	interpretador	Gender=Masc|Number=Sing
interpretadora	interpretador	Gender=Fem|Number=Sing
interpretadoras	interpretador	Gender=Fem|Number=Plur
interpretadores	interpretador	Gender=Masc|Number=Plur
interpretados	interpretado	Gender=Masc|Number=Plur|VerbForm=Part
interpretante	interpretante	Number=Sing
interpretantes	interpretante	Number=Plur
interpretativa	interpretativo	Gender=Fem|Number=Sing
interpretativas	interpretativo	Gender=Fem|Number=Plur
interpretativo	interpretativo	Gender=Masc|Number=Sing
interpretativos	interpretativo	Gender=Masc|Number=Plur
interpretáveis	interpretável	Number=Plur
interpretável	interpretável	Number=Sing
interprovinciais	interprovincial	Number=Plur
interprovincial	interprovincial	Number=Sing
interquartil	interquartil	Number=Sing
interquartis	interquartil	Number=Plur
interquartílica	interquartílico	Gender=Fem|Number=Sing
interquartílicas	interquartílico	Gender=Fem|Number=Plur
interquartílico	interquartílico	Gender=Masc|Number=Sing
interquartílicos	interquartílico	Gender=Masc|Number=Plur
interrogada	interrogado	Gender=Fem|Number=Sing|VerbForm=Part
interrogadas	interrogado	Gender=Fem|Number=Plur|VerbForm=Part
interrogado	interrogado	Gender=Masc|Number=Sing|VerbForm=Part
interrogador	interrogador	Gender=Masc|Number=Sing
interrogadora	interrogador	Gender=Fem|Number=Sing
interrogadoras	interrogador	Gender=Fem|Number=Plur
interrogadores	interrogador	Gender=Masc|Number=Plur
interrogados	interrogado	Gender=Masc|Number=Plur|VerbForm=Part
interroganda	interrogando	Gender=Fem|Number=Sing
interrogandas	interrogando	Gender=Fem|Number=Plur
interrogando	interrogando	Gender=Masc|Number=Sing
interrogandos	interrogando	Gender=Masc|Number=Plur
interrogante	interrogante	Number=Sing
interrogantes	interrogante	Number=Plur
interrogativa	interrogativo	Gender=Fem|Number=Sing
interrogativas	interrogativo	Gender=Fem|Number=Plur
interrogativo	interrogativo	Gender=Masc|Number=Sing
interrogativos	interrogativo	Gender=Masc|Number=Plur
interrogatória	interrogatório	Gender=Fem|Number=Sing
interrogatórias	interrogatório	Gender=Fem|Number=Plur
interrogatório	interrogatório	Gender=Masc|Number=Sing
interrogatórios	interrogatório	Gender=Masc|Number=Plur
interrompida	interrompido	Gender=Fem|Number=Sing|VerbForm=Part
interrompidas	interrompido	Gender=Fem|Number=Plur|VerbForm=Part
interrompido	interrompido	Gender=Masc|Number=Sing|VerbForm=Part
interrompidos	interrompido	Gender=Masc|Number=Plur|VerbForm=Part
interrupta	interrupto	Gender=Fem|Number=Sing
interruptas	interrupto	Gender=Fem|Number=Plur
interruptiva	interruptivo	Gender=Fem|Number=Sing
interruptivas	interruptivo	Gender=Fem|Number=Plur
interruptivo	interruptivo	Gender=Masc|Number=Sing
interruptivos	interruptivo	Gender=Masc|Number=Plur
interrupto	interrupto	Gender=Masc|Number=Sing
interruptor	interruptor	Gender=Masc|Number=Sing
interruptora	interruptor	Gender=Fem|Number=Sing
interruptoras	interruptor	Gender=Fem|Number=Plur
interruptores	interruptor	Gender=Masc|Number=Plur
interruptos	interrupto	Gender=Masc|Number=Plur
interseccionada	interseccionado	Gender=Fem|Number=Sing|VerbForm=Part
interseccionadas	interseccionado	Gender=Fem|Number=Plur|VerbForm=Part
interseccionado	interseccionado	Gender=Masc|Number=Sing|VerbForm=Part
interseccionados	interseccionado	Gender=Masc|Number=Plur|VerbForm=Part
intersecionada	intersecionado	Gender=Fem|Number=Sing|VerbForm=Part
intersecionadas	intersecionado	Gender=Fem|Number=Plur|VerbForm=Part
intersecionado	intersecionado	Gender=Masc|Number=Sing|VerbForm=Part
intersecionados	intersecionado	Gender=Masc|Number=Plur|VerbForm=Part
intersectada	intersectado	Gender=Fem|Number=Sing|VerbForm=Part
intersectadas	intersectado	Gender=Fem|Number=Plur|VerbForm=Part
intersectado	intersectado	Gender=Masc|Number=Sing|VerbForm=Part
intersectados	intersectado	Gender=Masc|Number=Plur|VerbForm=Part
interserida	interserido	Gender=Fem|Number=Sing|VerbForm=Part
interseridas	interserido	Gender=Fem|Number=Plur|VerbForm=Part
interserido	interserido	Gender=Masc|Number=Sing|VerbForm=Part
interseridos	interserido	Gender=Masc|Number=Plur|VerbForm=Part
intersetada	intersetado	Gender=Fem|Number=Sing|VerbForm=Part
intersetadas	intersetado	Gender=Fem|Number=Plur|VerbForm=Part
intersetado	intersetado	Gender=Masc|Number=Sing|VerbForm=Part
intersetados	intersetado	Gender=Masc|Number=Plur|VerbForm=Part
intersindicais	intersindical	Number=Plur
intersindical	intersindical	Number=Sing
intersticiais	intersticial	Number=Plur
intersticial	intersticial	Number=Sing
intersubjetiva	intersubjetivo	Gender=Fem|Number=Sing
intersubjetivas	intersubjetivo	Gender=Fem|Number=Plur
intersubjetivo	intersubjetivo	Gender=Masc|Number=Sing
intersubjetivos	intersubjetivo	Gender=Masc|Number=Plur
intertecida	intertecido	Gender=Fem|Number=Sing|VerbForm=Part
intertecidas	intertecido	Gender=Fem|Number=Plur|VerbForm=Part
intertecido	intertecido	Gender=Masc|Number=Sing|VerbForm=Part
intertecidos	intertecido	Gender=Masc|Number=Plur|VerbForm=Part
intertemporais	intertemporal	Number=Plur
intertemporal	intertemporal	Number=Sing
intertextuais	intertextual	Number=Plur
intertextual	intertextual	Number=Sing
intertropicais	intertropical	Number=Plur
intertropical	intertropical	Number=Sing
interurbana	interurbano	Gender=Fem|Number=Sing
interurbanas	interurbano	Gender=Fem|Number=Plur
interurbano	interurbano	Gender=Masc|Number=Sing
interurbanos	interurbano	Gender=Masc|Number=Plur
intervalada	intervalado	Gender=Fem|Number=Sing|VerbForm=Part
intervaladas	intervalado	Gender=Fem|Number=Plur|VerbForm=Part
intervalado	intervalado	Gender=Masc|Number=Sing|VerbForm=Part
intervalados	intervalado	Gender=Masc|Number=Plur|VerbForm=Part
intervalar	intervalar	Number=Sing
intervalares	intervalar	Number=Plur
intervencionista	intervencionista	Number=Sing
intervencionistas	intervencionista	Number=Plur
interveniente	interveniente	Number=Sing
intervenientes	interveniente	Number=Plur
interventiva	interventivo	Gender=Fem|Number=Sing
interventivas	interventivo	Gender=Fem|Number=Plur
interventivo	interventivo	Gender=Masc|Number=Sing
interventivos	interventivo	Gender=Masc|Number=Plur
interventor	interventor	Gender=Masc|Number=Sing
interventora	interventor	Gender=Fem|Number=Sing
interventoras	interventor	Gender=Fem|Number=Plur
interventores	interventor	Gender=Masc|Number=Plur
interventricular	interventricular	Number=Sing
interventriculares	interventricular	Number=Plur
intervertebrais	intervertebral	Number=Plur
intervertebral	intervertebral	Number=Sing
intervertida	intervertido	Gender=Fem|Number=Sing|VerbForm=Part
intervertidas	intervertido	Gender=Fem|Number=Plur|VerbForm=Part
intervertido	intervertido	Gender=Masc|Number=Sing|VerbForm=Part
intervertidos	intervertido	Gender=Masc|Number=Plur|VerbForm=Part
intervindo	intervindo	VerbForm=Part
intervista	intervisto	Gender=Fem|Number=Sing|VerbForm=Part
intervistas	intervisto	Gender=Fem|Number=Plur|VerbForm=Part
intervisto	intervisto	Gender=Masc|Number=Sing|VerbForm=Part
intervistos	intervisto	Gender=Masc|Number=Plur|VerbForm=Part
intervocálica	intervocálico	Gender=Fem|Number=Sing
intervocálicas	intervocálico	Gender=Fem|Number=Plur
intervocálico	intervocálico	Gender=Masc|Number=Sing
intervocálicos	intervocálico	Gender=Masc|Number=Plur
intestada	intestado	Gender=Fem|Number=Sing
intestadas	intestado	Gender=Fem|Number=Plur
intestado	intestado	Gender=Masc|Number=Sing
intestados	intestado	Gender=Masc|Number=Plur
intestina	intestino	Gender=Fem|Number=Sing
intestinais	intestinal	Number=Plur
intestinal	intestinal	Number=Sing
intestinas	intestino	Gender=Fem|Number=Plur
intestino	intestino	Gender=Masc|Number=Sing
intestinos	intestino	Gender=Masc|Number=Plur
intestáveis	intestável	Number=Plur
intestável	intestável	Number=Sing
inticada	inticado	Gender=Fem|Number=Sing|VerbForm=Part
inticadas	inticado	Gender=Fem|Number=Plur|VerbForm=Part
inticado	inticado	Gender=Masc|Number=Sing|VerbForm=Part
inticados	inticado	Gender=Masc|Number=Plur|VerbForm=Part
intimada	intimado	Gender=Fem|Number=Sing|VerbForm=Part
intimadas	intimado	Gender=Fem|Number=Plur|VerbForm=Part
intimado	intimado	Gender=Masc|Number=Sing|VerbForm=Part
intimador	intimador	Gender=Masc|Number=Sing
intimadora	intimador	Gender=Fem|Number=Sing
intimadoras	intimador	Gender=Fem|Number=Plur
intimadores	intimador	Gender=Masc|Number=Plur
intimados	intimado	Gender=Masc|Number=Plur|VerbForm=Part
intimativa	intimativo	Gender=Fem|Number=Sing
intimativas	intimativo	Gender=Fem|Number=Plur
intimativo	intimativo	Gender=Masc|Number=Sing
intimativos	intimativo	Gender=Masc|Number=Plur
intimatória	intimatório	Gender=Fem|Number=Sing
intimatórias	intimatório	Gender=Fem|Number=Plur
intimatório	intimatório	Gender=Masc|Number=Sing
intimatórios	intimatório	Gender=Masc|Number=Plur
intimidada	intimidado	Gender=Fem|Number=Sing|VerbForm=Part
intimidadas	intimidado	Gender=Fem|Number=Plur|VerbForm=Part
intimidado	intimidado	Gender=Masc|Number=Sing|VerbForm=Part
intimidador	intimidador	Gender=Masc|Number=Sing
intimidadora	intimidador	Gender=Fem|Number=Sing
intimidadoras	intimidador	Gender=Fem|Number=Plur
intimidadores	intimidador	Gender=Masc|Number=Plur
intimidados	intimidado	Gender=Masc|Number=Plur|VerbForm=Part
intimidante	intimidante	Number=Sing
intimidantes	intimidante	Number=Plur
intimista	intimista	Number=Sing
intimistas	intimista	Number=Plur
intimorata	intimorato	Gender=Fem|Number=Sing
intimoratas	intimorato	Gender=Fem|Number=Plur
intimorato	intimorato	Gender=Masc|Number=Sing
intimoratos	intimorato	Gender=Masc|Number=Plur
intitulada	intitulado	Gender=Fem|Number=Sing|VerbForm=Part
intituladas	intitulado	Gender=Fem|Number=Plur|VerbForm=Part
intitulado	intitulado	Gender=Masc|Number=Sing|VerbForm=Part
intitulador	intitulador	Gender=Masc|Number=Sing
intituladora	intitulador	Gender=Fem|Number=Sing
intituladoras	intitulador	Gender=Fem|Number=Plur
intituladores	intitulador	Gender=Masc|Number=Plur
intitulados	intitulado	Gender=Masc|Number=Plur|VerbForm=Part
intocada	intocado	Gender=Fem|Number=Sing
intocadas	intocado	Gender=Fem|Number=Plur
intocado	intocado	Gender=Masc|Number=Sing
intocados	intocado	Gender=Masc|Number=Plur
intocáveis	intocável	Number=Plur
intocável	intocável	Number=Sing
intolerante	intolerante	Number=Sing
intolerantes	intolerante	Number=Plur
intoleráveis	intolerável	Number=Plur
intolerável	intolerável	Number=Sing
intorcíveis	intorcível	Number=Plur
intorcível	intorcível	Number=Sing
intoxicada	intoxicado	Gender=Fem|Number=Sing|VerbForm=Part
intoxicadas	intoxicado	Gender=Fem|Number=Plur|VerbForm=Part
intoxicado	intoxicado	Gender=Masc|Number=Sing|VerbForm=Part
intoxicados	intoxicado	Gender=Masc|Number=Plur|VerbForm=Part
intracartilaginosa	intracartilaginoso	Gender=Fem|Number=Sing
intracartilaginosas	intracartilaginoso	Gender=Fem|Number=Plur
intracartilaginosinha	intracartilaginosinho	Gender=Fem|Number=Sing
intracartilaginosinhas	intracartilaginosinho	Gender=Fem|Number=Plur
intracartilaginosinho	intracartilaginosinho	Gender=Masc|Number=Sing
intracartilaginosinhos	intracartilaginosinho	Gender=Masc|Number=Plur
intracartilaginoso	intracartilaginoso	Gender=Masc|Number=Sing
intracartilaginosos	intracartilaginoso	Gender=Masc|Number=Plur
intracavitária	intracavitário	Gender=Fem|Number=Sing
intracavitárias	intracavitário	Gender=Fem|Number=Plur
intracavitário	intracavitário	Gender=Masc|Number=Sing
intracavitários	intracavitário	Gender=Masc|Number=Plur
intracelular	intracelular	Number=Sing
intracelulares	intracelular	Number=Plur
intracitoplasmática	intracitoplasmático	Gender=Fem|Number=Sing
intracitoplasmáticas	intracitoplasmático	Gender=Fem|Number=Plur
intracitoplasmático	intracitoplasmático	Gender=Masc|Number=Sing
intracitoplasmáticos	intracitoplasmático	Gender=Masc|Number=Plur
intracraniana	intracraniano	Gender=Fem|Number=Sing
intracranianas	intracraniano	Gender=Fem|Number=Plur
intracraniano	intracraniano	Gender=Masc|Number=Sing
intracranianos	intracraniano	Gender=Masc|Number=Plur
intraduzíveis	intraduzível	Number=Plur
intraduzível	intraduzível	Number=Sing
intraepidérmica	intraepidérmico	Gender=Fem|Number=Sing
intraepidérmicas	intraepidérmico	Gender=Fem|Number=Plur
intraepidérmico	intraepidérmico	Gender=Masc|Number=Sing
intraepidérmicos	intraepidérmico	Gender=Masc|Number=Plur
intraescapular	intraescapular	Number=Sing
intraescapulares	intraescapular	Number=Plur
intraespecífica	intraespecífico	Gender=Fem|Number=Sing
intraespecíficas	intraespecífico	Gender=Fem|Number=Plur
